GRD_NEWID,MS_POPULATION_20200101
1kmN3102E3895,92
1kmN3103E3895,447
1kmN3104E3895,346
1kmN3105E3895,198
1kmN3106E3895,276
1kmN3107E3895,395
1kmN3108E3895,234
1kmN3109E3895,283
1kmN3110E3895,147
1kmN3111E3895,496
1kmN3112E3895,338
1kmN3113E3895,129
1kmN3114E3895,897
1kmN3115E3895,756
1kmN3116E3895,444
1kmN3117E3895,1915
1kmN3118E3895,94
1kmN3119E3895,0
1kmN3120E3895,915
1kmN3121E3895,645
1kmN3122E3895,138
1kmN3123E3895,51
1kmN3124E3895,35
1kmN3125E3895,181
1kmN3126E3895,273
1kmN3127E3895,388
1kmN3128E3895,158
1kmN3129E3895,152
1kmN3130E3895,67
1kmN3131E3895,227
1kmN3132E3895,0
1kmN3133E3895,0
1kmN3134E3895,0
1kmN3135E3895,95
1kmN3136E3895,0
1kmN3137E3895,30
1kmN3138E3895,126
1kmN3139E3895,0
1kmN3140E3895,0
1kmN3141E3895,0
1kmN3042E3896,0
1kmN3043E3896,0
1kmN3044E3896,4
1kmN3045E3896,54
1kmN3046E3896,350
1kmN3047E3896,398
1kmN3048E3896,13
1kmN3049E3896,286
1kmN3050E3896,343
1kmN3051E3896,0
1kmN3052E3896,0
1kmN3053E3896,694
1kmN3054E3896,217
1kmN3055E3896,5
1kmN3056E3896,48
1kmN3057E3896,815
1kmN3058E3896,585
1kmN3059E3896,463
1kmN3060E3896,576
1kmN3061E3896,666
1kmN3062E3896,444
1kmN3063E3896,9
1kmN3064E3896,165
1kmN3065E3896,274
1kmN3066E3896,334
1kmN3067E3896,584
1kmN3068E3896,786
1kmN3069E3896,84
1kmN3070E3896,221
1kmN3071E3896,121
1kmN3072E3896,25
1kmN3073E3896,45
1kmN3074E3896,158
1kmN3075E3896,299
1kmN3076E3896,168
1kmN3077E3896,83
1kmN3078E3896,28
1kmN3079E3896,93
1kmN3080E3896,120
1kmN3081E3896,16
1kmN3082E3896,59
1kmN3083E3896,247
1kmN3084E3896,149
1kmN3085E3896,38
1kmN3086E3896,95
1kmN3087E3896,202
1kmN3088E3896,615
1kmN3089E3896,178
1kmN3090E3896,4
1kmN3091E3896,192
1kmN3092E3896,51
1kmN3093E3896,221
1kmN3094E3896,325
1kmN3095E3896,1430
1kmN3096E3896,538
1kmN3097E3896,66
1kmN3098E3896,425
1kmN3099E3896,469
1kmN3100E3896,284
1kmN3101E3896,163
1kmN3102E3896,1058
1kmN3103E3896,280
1kmN3104E3896,125
1kmN3105E3896,23
1kmN3106E3896,356
1kmN3107E3896,924
1kmN3108E3896,323
1kmN3109E3896,928
1kmN3110E3896,659
1kmN3111E3896,727
1kmN3112E3896,399
1kmN3113E3896,532
1kmN3114E3896,161
1kmN3115E3896,274
1kmN3116E3896,296
1kmN3117E3896,154
1kmN3118E3896,67
1kmN3119E3896,0
1kmN3120E3896,61
1kmN3121E3896,453
1kmN3122E3896,97
1kmN3123E3896,171
1kmN3124E3896,16
1kmN3125E3896,133
1kmN3126E3896,14
1kmN3127E3896,86
1kmN3128E3896,171
1kmN3129E3896,633
1kmN3130E3896,187
1kmN3131E3896,187
1kmN3132E3896,14
1kmN3133E3896,5
1kmN3134E3896,2
1kmN3135E3896,832
1kmN3136E3896,298
1kmN3137E3896,5
1kmN3138E3896,56
1kmN3139E3896,0
1kmN3140E3896,19
1kmN3141E3896,0
1kmN3041E3897,0
1kmN3042E3897,0
1kmN3043E3897,5
1kmN3044E3897,0
1kmN3045E3897,0
1kmN3046E3897,491
1kmN3047E3897,138
1kmN3048E3897,0
1kmN3049E3897,0
1kmN3050E3897,10
1kmN3051E3897,0
1kmN3052E3897,131
1kmN3053E3897,18
1kmN3054E3897,116
1kmN3055E3897,180
1kmN3056E3897,345
1kmN3057E3897,17
1kmN3058E3897,295
1kmN3059E3897,287
1kmN3060E3897,0
1kmN3061E3897,32
1kmN3062E3897,82
1kmN3063E3897,8
1kmN3064E3897,71
1kmN3065E3897,320
1kmN3066E3897,30
1kmN3067E3897,75
1kmN3068E3897,265
1kmN3069E3897,14
1kmN3070E3897,4
1kmN3071E3897,20
1kmN3072E3897,111
1kmN3073E3897,8
1kmN3074E3897,20
1kmN3075E3897,60
1kmN3076E3897,76
1kmN3077E3897,22
1kmN3078E3897,53
1kmN3079E3897,14
1kmN3080E3897,150
1kmN3081E3897,65
1kmN3082E3897,48
1kmN3083E3897,147
1kmN3084E3897,92
1kmN3085E3897,75
1kmN3086E3897,481
1kmN3087E3897,536
1kmN3088E3897,137
1kmN3089E3897,131
1kmN3090E3897,23
1kmN3091E3897,66
1kmN3092E3897,222
1kmN3093E3897,261
1kmN3094E3897,67
1kmN3095E3897,174
1kmN3096E3897,506
1kmN3097E3897,150
1kmN3098E3897,128
1kmN3099E3897,382
1kmN3100E3897,329
1kmN3101E3897,190
1kmN3102E3897,202
1kmN3103E3897,820
1kmN3104E3897,181
1kmN3105E3897,266
1kmN3106E3897,850
1kmN3107E3897,2194
1kmN3108E3897,634
1kmN3109E3897,696
1kmN3110E3897,447
1kmN3111E3897,670
1kmN3112E3897,946
1kmN3113E3897,510
1kmN3114E3897,276
1kmN3115E3897,236
1kmN3116E3897,318
1kmN3117E3897,137
1kmN3118E3897,1318
1kmN3119E3897,89
1kmN3120E3897,273
1kmN3121E3897,1869
1kmN3122E3897,397
1kmN3123E3897,72
1kmN3124E3897,74
1kmN3125E3897,219
1kmN3126E3897,50
1kmN3127E3897,485
1kmN3128E3897,101
1kmN3129E3897,235
1kmN3130E3897,273
1kmN3131E3897,290
1kmN3132E3897,183
1kmN3133E3897,5
1kmN3134E3897,0
1kmN3135E3897,1385
1kmN3136E3897,491
1kmN3137E3897,18
1kmN3138E3897,297
1kmN3139E3897,16
1kmN3140E3897,0
1kmN3141E3897,0
1kmN3040E3898,0
1kmN3041E3898,8
1kmN3042E3898,0
1kmN3043E3898,27
1kmN3044E3898,198
1kmN3045E3898,2
1kmN3046E3898,4
1kmN3047E3898,7
1kmN3048E3898,7
1kmN3049E3898,78
1kmN3050E3898,7
1kmN3051E3898,0
1kmN3052E3898,533
1kmN3053E3898,2
1kmN3054E3898,146
1kmN3055E3898,1033
1kmN3056E3898,1088
1kmN3057E3898,521
1kmN3058E3898,211
1kmN3059E3898,43
1kmN3060E3898,4
1kmN3061E3898,24
1kmN3062E3898,75
1kmN3063E3898,149
1kmN3064E3898,31
1kmN3065E3898,44
1kmN3066E3898,31
1kmN3067E3898,0
1kmN3068E3898,66
1kmN3069E3898,12
1kmN3070E3898,29
1kmN3071E3898,248
1kmN3072E3898,135
1kmN3073E3898,10
1kmN3074E3898,40
1kmN3075E3898,36
1kmN3076E3898,23
1kmN3077E3898,17
1kmN3078E3898,54
1kmN3079E3898,49
1kmN3080E3898,20
1kmN3081E3898,1155
1kmN3082E3898,40
1kmN3083E3898,46
1kmN3084E3898,126
1kmN3085E3898,483
1kmN3086E3898,271
1kmN3087E3898,662
1kmN3088E3898,162
1kmN3089E3898,52
1kmN3090E3898,155
1kmN3091E3898,121
1kmN3092E3898,134
1kmN3093E3898,116
1kmN3094E3898,208
1kmN3095E3898,704
1kmN3096E3898,387
1kmN3097E3898,665
1kmN3098E3898,1086
1kmN3099E3898,88
1kmN3100E3898,80
1kmN3101E3898,402
1kmN3102E3898,520
1kmN3103E3898,1483
1kmN3104E3898,1091
1kmN3105E3898,688
1kmN3106E3898,1371
1kmN3107E3898,1350
1kmN3108E3898,601
1kmN3109E3898,859
1kmN3110E3898,811
1kmN3111E3898,1032
1kmN3112E3898,3286
1kmN3113E3898,1286
1kmN3114E3898,398
1kmN3115E3898,586
1kmN3116E3898,1288
1kmN3117E3898,1080
1kmN3118E3898,15
1kmN3119E3898,0
1kmN3120E3898,15
1kmN3121E3898,563
1kmN3122E3898,218
1kmN3123E3898,0
1kmN3124E3898,6
1kmN3125E3898,314
1kmN3126E3898,640
1kmN3127E3898,847
1kmN3128E3898,669
1kmN3129E3898,305
1kmN3130E3898,297
1kmN3131E3898,170
1kmN3132E3898,1678
1kmN3133E3898,19
1kmN3134E3898,40
1kmN3135E3898,1297
1kmN3136E3898,295
1kmN3137E3898,3
1kmN3138E3898,71
1kmN3139E3898,45
1kmN3140E3898,0
1kmN3038E3899,2
1kmN3039E3899,40
1kmN3040E3899,384
1kmN3041E3899,839
1kmN3042E3899,14
1kmN3043E3899,109
1kmN3044E3899,208
1kmN3045E3899,0
1kmN3046E3899,13
1kmN3047E3899,184
1kmN3048E3899,0
1kmN3049E3899,100
1kmN3050E3899,7
1kmN3051E3899,6
1kmN3052E3899,420
1kmN3053E3899,0
1kmN3054E3899,226
1kmN3055E3899,170
1kmN3056E3899,1449
1kmN3057E3899,518
1kmN3058E3899,21
1kmN3059E3899,188
1kmN3060E3899,12
1kmN3061E3899,249
1kmN3062E3899,157
1kmN3063E3899,17
1kmN3064E3899,35
1kmN3065E3899,115
1kmN3066E3899,153
1kmN3067E3899,2
1kmN3068E3899,1
1kmN3069E3899,17
1kmN3070E3899,22
1kmN3071E3899,275
1kmN3072E3899,629
1kmN3073E3899,30
1kmN3074E3899,25
1kmN3075E3899,18
1kmN3076E3899,44
1kmN3077E3899,16
1kmN3078E3899,160
1kmN3079E3899,369
1kmN3080E3899,122
1kmN3081E3899,1693
1kmN3082E3899,235
1kmN3083E3899,156
1kmN3084E3899,122
1kmN3085E3899,866
1kmN3086E3899,337
1kmN3087E3899,71
1kmN3088E3899,206
1kmN3089E3899,808
1kmN3090E3899,198
1kmN3091E3899,285
1kmN3092E3899,129
1kmN3093E3899,279
1kmN3094E3899,197
1kmN3095E3899,257
1kmN3096E3899,512
1kmN3097E3899,1839
1kmN3098E3899,620
1kmN3099E3899,125
1kmN3100E3899,33
1kmN3101E3899,773
1kmN3102E3899,303
1kmN3103E3899,145
1kmN3104E3899,1378
1kmN3105E3899,1481
1kmN3106E3899,611
1kmN3107E3899,1046
1kmN3108E3899,475
1kmN3109E3899,1102
1kmN3110E3899,387
1kmN3111E3899,159
1kmN3112E3899,2511
1kmN3113E3899,852
1kmN3114E3899,86
1kmN3115E3899,212
1kmN3116E3899,474
1kmN3117E3899,2
1kmN3118E3899,453
1kmN3119E3899,125
1kmN3120E3899,472
1kmN3121E3899,714
1kmN3122E3899,363
1kmN3123E3899,150
1kmN3124E3899,107
1kmN3125E3899,102
1kmN3126E3899,609
1kmN3127E3899,2580
1kmN3128E3899,1470
1kmN3129E3899,246
1kmN3130E3899,48
1kmN3131E3899,172
1kmN3132E3899,835
1kmN3133E3899,18
1kmN3134E3899,0
1kmN3135E3899,147
1kmN3136E3899,160
1kmN3137E3899,2
1kmN3138E3899,40
1kmN3139E3899,79
1kmN3140E3899,12
1kmN3141E3899,0
1kmN3001E3900,0
1kmN3002E3900,0
1kmN3004E3900,0
1kmN3005E3900,0
1kmN3006E3900,0
1kmN3007E3900,0
1kmN3038E3900,0
1kmN3039E3900,75
1kmN3040E3900,1
1kmN3041E3900,94
1kmN3042E3900,15
1kmN3043E3900,2
1kmN3044E3900,121
1kmN3045E3900,0
1kmN3046E3900,57
1kmN3047E3900,921
1kmN3048E3900,87
1kmN3049E3900,0
1kmN3050E3900,0
1kmN3051E3900,0
1kmN3052E3900,457
1kmN3053E3900,5
1kmN3054E3900,21
1kmN3055E3900,230
1kmN3056E3900,272
1kmN3057E3900,783
1kmN3058E3900,14
1kmN3059E3900,388
1kmN3060E3900,88
1kmN3061E3900,1
1kmN3062E3900,32
1kmN3063E3900,189
1kmN3064E3900,36
1kmN3065E3900,50
1kmN3066E3900,170
1kmN3067E3900,572
1kmN3068E3900,1870
1kmN3069E3900,1381
1kmN3070E3900,156
1kmN3071E3900,198
1kmN3072E3900,205
1kmN3073E3900,88
1kmN3074E3900,40
1kmN3075E3900,12
1kmN3076E3900,130
1kmN3077E3900,37
1kmN3078E3900,396
1kmN3079E3900,199
1kmN3080E3900,0
1kmN3081E3900,2714
1kmN3082E3900,2204
1kmN3083E3900,79
1kmN3084E3900,186
1kmN3085E3900,353
1kmN3086E3900,257
1kmN3087E3900,0
1kmN3088E3900,61
1kmN3089E3900,287
1kmN3090E3900,71
1kmN3091E3900,75
1kmN3092E3900,703
1kmN3093E3900,861
1kmN3094E3900,470
1kmN3095E3900,330
1kmN3096E3900,2565
1kmN3097E3900,3971
1kmN3098E3900,3428
1kmN3099E3900,767
1kmN3100E3900,229
1kmN3101E3900,1621
1kmN3102E3900,894
1kmN3103E3900,608
1kmN3104E3900,590
1kmN3105E3900,940
1kmN3106E3900,549
1kmN3107E3900,2008
1kmN3108E3900,195
1kmN3109E3900,1398
1kmN3110E3900,212
1kmN3111E3900,284
1kmN3112E3900,249
1kmN3113E3900,350
1kmN3114E3900,222
1kmN3115E3900,156
1kmN3116E3900,247
1kmN3117E3900,1965
1kmN3118E3900,1804
1kmN3119E3900,615
1kmN3120E3900,145
1kmN3121E3900,49
1kmN3122E3900,192
1kmN3123E3900,851
1kmN3124E3900,6
1kmN3125E3900,339
1kmN3126E3900,2629
1kmN3127E3900,5700
1kmN3128E3900,3127
1kmN3129E3900,136
1kmN3130E3900,589
1kmN3131E3900,53
1kmN3132E3900,35
1kmN3133E3900,147
1kmN3134E3900,1
1kmN3135E3900,243
1kmN3136E3900,467
1kmN3137E3900,13
1kmN3138E3900,0
1kmN3139E3900,24
1kmN3140E3900,175
1kmN3141E3900,129
1kmN3142E3900,0
1kmN3000E3901,0
1kmN3001E3901,6
1kmN3002E3901,0
1kmN3003E3901,0
1kmN3004E3901,1
1kmN3005E3901,15
1kmN3006E3901,10
1kmN3007E3901,15
1kmN3008E3901,0
1kmN3018E3901,0
1kmN3019E3901,0
1kmN3020E3901,0
1kmN3021E3901,0
1kmN3035E3901,0
1kmN3037E3901,27
1kmN3038E3901,448
1kmN3039E3901,65
1kmN3040E3901,0
1kmN3041E3901,33
1kmN3042E3901,0
1kmN3043E3901,24
1kmN3044E3901,1
1kmN3045E3901,94
1kmN3046E3901,20
1kmN3047E3901,437
1kmN3048E3901,960
1kmN3049E3901,26
1kmN3050E3901,0
1kmN3051E3901,44
1kmN3052E3901,1580
1kmN3053E3901,16
1kmN3054E3901,219
1kmN3055E3901,1269
1kmN3056E3901,7
1kmN3057E3901,185
1kmN3058E3901,7
1kmN3059E3901,6
1kmN3060E3901,10
1kmN3061E3901,50
1kmN3062E3901,1
1kmN3063E3901,76
1kmN3064E3901,8
1kmN3065E3901,1
1kmN3066E3901,94
1kmN3067E3901,1500
1kmN3068E3901,4228
1kmN3069E3901,1826
1kmN3070E3901,119
1kmN3071E3901,6
1kmN3072E3901,4
1kmN3073E3901,42
1kmN3074E3901,26
1kmN3075E3901,83
1kmN3076E3901,44
1kmN3077E3901,55
1kmN3078E3901,172
1kmN3079E3901,16
1kmN3080E3901,27
1kmN3081E3901,1526
1kmN3082E3901,338
1kmN3083E3901,45
1kmN3084E3901,99
1kmN3085E3901,48
1kmN3086E3901,64
1kmN3087E3901,44
1kmN3088E3901,96
1kmN3089E3901,104
1kmN3090E3901,219
1kmN3091E3901,77
1kmN3092E3901,134
1kmN3093E3901,14
1kmN3094E3901,56
1kmN3095E3901,481
1kmN3096E3901,1722
1kmN3097E3901,918
1kmN3098E3901,912
1kmN3099E3901,263
1kmN3100E3901,73
1kmN3101E3901,14
1kmN3102E3901,226
1kmN3103E3901,125
1kmN3104E3901,375
1kmN3105E3901,1363
1kmN3106E3901,1051
1kmN3107E3901,407
1kmN3108E3901,3749
1kmN3109E3901,5880
1kmN3110E3901,863
1kmN3111E3901,896
1kmN3112E3901,281
1kmN3113E3901,76
1kmN3114E3901,18
1kmN3115E3901,513
1kmN3116E3901,849
1kmN3117E3901,691
1kmN3118E3901,1174
1kmN3119E3901,559
1kmN3120E3901,360
1kmN3121E3901,257
1kmN3122E3901,912
1kmN3123E3901,255
1kmN3124E3901,2
1kmN3125E3901,338
1kmN3126E3901,2979
1kmN3127E3901,3395
1kmN3128E3901,1339
1kmN3129E3901,1304
1kmN3130E3901,173
1kmN3131E3901,40
1kmN3132E3901,92
1kmN3133E3901,81
1kmN3134E3901,0
1kmN3135E3901,409
1kmN3136E3901,718
1kmN3137E3901,68
1kmN3138E3901,75
1kmN3139E3901,28
1kmN3140E3901,262
1kmN3141E3901,55
1kmN3142E3901,7
1kmN3000E3902,0
1kmN3001E3902,1
1kmN3002E3902,7
1kmN3003E3902,6
1kmN3004E3902,58
1kmN3005E3902,181
1kmN3006E3902,326
1kmN3007E3902,111
1kmN3008E3902,3
1kmN3009E3902,0
1kmN3018E3902,37
1kmN3019E3902,14
1kmN3020E3902,0
1kmN3021E3902,0
1kmN3022E3902,0
1kmN3023E3902,0
1kmN3032E3902,0
1kmN3033E3902,0
1kmN3034E3902,0
1kmN3035E3902,0
1kmN3036E3902,0
1kmN3037E3902,35
1kmN3038E3902,1784
1kmN3039E3902,763
1kmN3040E3902,19
1kmN3041E3902,23
1kmN3042E3902,49
1kmN3043E3902,241
1kmN3044E3902,89
1kmN3045E3902,173
1kmN3046E3902,84
1kmN3047E3902,108
1kmN3048E3902,225
1kmN3049E3902,487
1kmN3050E3902,508
1kmN3051E3902,364
1kmN3052E3902,590
1kmN3053E3902,156
1kmN3054E3902,808
1kmN3055E3902,2143
1kmN3056E3902,825
1kmN3057E3902,1037
1kmN3058E3902,6
1kmN3059E3902,169
1kmN3060E3902,3
1kmN3061E3902,33
1kmN3062E3902,86
1kmN3063E3902,16
1kmN3064E3902,178
1kmN3065E3902,277
1kmN3066E3902,372
1kmN3067E3902,702
1kmN3068E3902,939
1kmN3069E3902,388
1kmN3070E3902,26
1kmN3071E3902,45
1kmN3072E3902,12
1kmN3073E3902,60
1kmN3074E3902,28
1kmN3075E3902,44
1kmN3076E3902,108
1kmN3077E3902,41
1kmN3078E3902,12
1kmN3079E3902,13
1kmN3080E3902,41
1kmN3081E3902,494
1kmN3082E3902,349
1kmN3083E3902,444
1kmN3084E3902,49
1kmN3085E3902,49
1kmN3086E3902,81
1kmN3087E3902,48
1kmN3088E3902,44
1kmN3089E3902,97
1kmN3090E3902,842
1kmN3091E3902,56
1kmN3092E3902,211
1kmN3093E3902,447
1kmN3094E3902,390
1kmN3095E3902,222
1kmN3096E3902,876
1kmN3097E3902,43
1kmN3098E3902,196
1kmN3099E3902,889
1kmN3100E3902,519
1kmN3101E3902,1568
1kmN3102E3902,458
1kmN3103E3902,211
1kmN3104E3902,2078
1kmN3105E3902,335
1kmN3106E3902,794
1kmN3107E3902,1477
1kmN3108E3902,6391
1kmN3109E3902,5725
1kmN3110E3902,2766
1kmN3111E3902,1708
1kmN3112E3902,1248
1kmN3113E3902,668
1kmN3114E3902,194
1kmN3115E3902,229
1kmN3116E3902,414
1kmN3117E3902,147
1kmN3118E3902,37
1kmN3119E3902,37
1kmN3120E3902,159
1kmN3121E3902,177
1kmN3122E3902,2027
1kmN3123E3902,1627
1kmN3124E3902,43
1kmN3125E3902,306
1kmN3126E3902,270
1kmN3127E3902,319
1kmN3128E3902,1230
1kmN3129E3902,224
1kmN3130E3902,141
1kmN3131E3902,46
1kmN3132E3902,122
1kmN3133E3902,442
1kmN3134E3902,27
1kmN3135E3902,8
1kmN3136E3902,240
1kmN3137E3902,155
1kmN3138E3902,82
1kmN3139E3902,37
1kmN3140E3902,448
1kmN3141E3902,187
1kmN3142E3902,100
1kmN3143E3902,0
1kmN3000E3903,0
1kmN3001E3903,69
1kmN3002E3903,36
1kmN3003E3903,37
1kmN3004E3903,42
1kmN3005E3903,114
1kmN3006E3903,355
1kmN3007E3903,964
1kmN3008E3903,10
1kmN3009E3903,6
1kmN3010E3903,0
1kmN3017E3903,0
1kmN3018E3903,0
1kmN3019E3903,0
1kmN3020E3903,0
1kmN3021E3903,0
1kmN3022E3903,42
1kmN3023E3903,1
1kmN3024E3903,1
1kmN3025E3903,0
1kmN3026E3903,0
1kmN3027E3903,0
1kmN3028E3903,0
1kmN3032E3903,65
1kmN3033E3903,99
1kmN3034E3903,0
1kmN3035E3903,10
1kmN3036E3903,6
1kmN3037E3903,30
1kmN3038E3903,663
1kmN3039E3903,297
1kmN3040E3903,0
1kmN3041E3903,25
1kmN3042E3903,3
1kmN3043E3903,213
1kmN3044E3903,47
1kmN3045E3903,17
1kmN3046E3903,0
1kmN3047E3903,0
1kmN3048E3903,0
1kmN3049E3903,21
1kmN3050E3903,3
1kmN3051E3903,223
1kmN3052E3903,11
1kmN3053E3903,0
1kmN3054E3903,431
1kmN3055E3903,1498
1kmN3056E3903,2106
1kmN3057E3903,890
1kmN3058E3903,41
1kmN3059E3903,686
1kmN3060E3903,1532
1kmN3061E3903,532
1kmN3062E3903,163
1kmN3063E3903,15
1kmN3064E3903,9
1kmN3065E3903,949
1kmN3066E3903,889
1kmN3067E3903,106
1kmN3068E3903,29
1kmN3069E3903,9
1kmN3070E3903,24
1kmN3071E3903,19
1kmN3072E3903,4
1kmN3073E3903,394
1kmN3074E3903,151
1kmN3075E3903,10
1kmN3076E3903,36
1kmN3077E3903,18
1kmN3078E3903,29
1kmN3079E3903,140
1kmN3080E3903,440
1kmN3081E3903,1103
1kmN3082E3903,275
1kmN3083E3903,164
1kmN3084E3903,63
1kmN3085E3903,87
1kmN3086E3903,42
1kmN3087E3903,36
1kmN3088E3903,44
1kmN3089E3903,77
1kmN3090E3903,572
1kmN3091E3903,64
1kmN3092E3903,229
1kmN3093E3903,181
1kmN3094E3903,64
1kmN3095E3903,461
1kmN3096E3903,860
1kmN3097E3903,399
1kmN3098E3903,625
1kmN3099E3903,670
1kmN3100E3903,462
1kmN3101E3903,1027
1kmN3102E3903,870
1kmN3103E3903,2340
1kmN3104E3903,1831
1kmN3105E3903,416
1kmN3106E3903,2629
1kmN3107E3903,572
1kmN3108E3903,1005
1kmN3109E3903,6085
1kmN3110E3903,3397
1kmN3111E3903,354
1kmN3112E3903,163
1kmN3113E3903,1150
1kmN3114E3903,1284
1kmN3115E3903,150
1kmN3116E3903,216
1kmN3117E3903,20
1kmN3118E3903,9
1kmN3119E3903,45
1kmN3120E3903,81
1kmN3121E3903,441
1kmN3122E3903,3853
1kmN3123E3903,4144
1kmN3124E3903,832
1kmN3125E3903,179
1kmN3126E3903,34
1kmN3127E3903,167
1kmN3128E3903,62
1kmN3129E3903,567
1kmN3130E3903,8
1kmN3131E3903,80
1kmN3132E3903,171
1kmN3133E3903,278
1kmN3134E3903,64
1kmN3135E3903,24
1kmN3136E3903,204
1kmN3137E3903,270
1kmN3138E3903,231
1kmN3139E3903,416
1kmN3140E3903,123
1kmN3141E3903,71
1kmN3142E3903,113
1kmN3143E3903,16
1kmN2998E3904,0
1kmN2999E3904,0
1kmN3000E3904,8
1kmN3001E3904,168
1kmN3002E3904,27
1kmN3003E3904,12
1kmN3004E3904,6
1kmN3005E3904,47
1kmN3006E3904,175
1kmN3007E3904,88
1kmN3008E3904,5
1kmN3009E3904,0
1kmN3010E3904,0
1kmN3018E3904,0
1kmN3019E3904,0
1kmN3020E3904,5
1kmN3021E3904,72
1kmN3022E3904,265
1kmN3023E3904,3
1kmN3024E3904,22
1kmN3025E3904,14
1kmN3026E3904,1
1kmN3027E3904,3
1kmN3028E3904,0
1kmN3032E3904,154
1kmN3033E3904,528
1kmN3034E3904,11
1kmN3035E3904,0
1kmN3036E3904,39
1kmN3037E3904,296
1kmN3038E3904,573
1kmN3039E3904,8
1kmN3040E3904,0
1kmN3041E3904,0
1kmN3042E3904,6
1kmN3043E3904,18
1kmN3044E3904,3
1kmN3045E3904,0
1kmN3046E3904,2
1kmN3047E3904,127
1kmN3048E3904,23
1kmN3049E3904,66
1kmN3050E3904,106
1kmN3051E3904,52
1kmN3052E3904,20
1kmN3053E3904,17
1kmN3054E3904,170
1kmN3055E3904,16
1kmN3056E3904,2150
1kmN3057E3904,2131
1kmN3058E3904,111
1kmN3059E3904,128
1kmN3060E3904,366
1kmN3061E3904,0
1kmN3062E3904,66
1kmN3063E3904,121
1kmN3064E3904,22
1kmN3065E3904,145
1kmN3066E3904,24
1kmN3067E3904,16
1kmN3068E3904,26
1kmN3069E3904,7
1kmN3070E3904,135
1kmN3071E3904,33
1kmN3072E3904,40
1kmN3073E3904,33
1kmN3074E3904,41
1kmN3075E3904,24
1kmN3076E3904,228
1kmN3077E3904,80
1kmN3078E3904,16
1kmN3079E3904,3
1kmN3080E3904,8
1kmN3081E3904,321
1kmN3082E3904,243
1kmN3083E3904,47
1kmN3084E3904,72
1kmN3085E3904,157
1kmN3086E3904,151
1kmN3087E3904,294
1kmN3088E3904,49
1kmN3089E3904,102
1kmN3090E3904,209
1kmN3091E3904,165
1kmN3092E3904,667
1kmN3093E3904,104
1kmN3094E3904,87
1kmN3095E3904,123
1kmN3096E3904,870
1kmN3097E3904,924
1kmN3098E3904,1253
1kmN3099E3904,553
1kmN3100E3904,1014
1kmN3101E3904,1990
1kmN3102E3904,3479
1kmN3103E3904,3288
1kmN3104E3904,1151
1kmN3105E3904,788
1kmN3106E3904,2439
1kmN3107E3904,1585
1kmN3108E3904,1846
1kmN3109E3904,1908
1kmN3110E3904,2482
1kmN3111E3904,700
1kmN3112E3904,852
1kmN3113E3904,327
1kmN3114E3904,448
1kmN3115E3904,376
1kmN3116E3904,2102
1kmN3117E3904,515
1kmN3118E3904,1522
1kmN3119E3904,269
1kmN3120E3904,12
1kmN3121E3904,254
1kmN3122E3904,736
1kmN3123E3904,1427
1kmN3124E3904,280
1kmN3125E3904,377
1kmN3126E3904,18
1kmN3127E3904,233
1kmN3128E3904,548
1kmN3129E3904,336
1kmN3130E3904,134
1kmN3131E3904,316
1kmN3132E3904,660
1kmN3133E3904,1317
1kmN3134E3904,13
1kmN3135E3904,27
1kmN3136E3904,0
1kmN3137E3904,792
1kmN3138E3904,1850
1kmN3139E3904,1808
1kmN3140E3904,630
1kmN3141E3904,53
1kmN3142E3904,191
1kmN3143E3904,3
1kmN2998E3905,0
1kmN2999E3905,10
1kmN3000E3905,13
1kmN3001E3905,13
1kmN3002E3905,5
1kmN3003E3905,3
1kmN3004E3905,8
1kmN3005E3905,50
1kmN3006E3905,2
1kmN3007E3905,0
1kmN3008E3905,53
1kmN3009E3905,0
1kmN3010E3905,0
1kmN3015E3905,0
1kmN3016E3905,0
1kmN3018E3905,0
1kmN3019E3905,0
1kmN3020E3905,54
1kmN3021E3905,80
1kmN3022E3905,687
1kmN3023E3905,15
1kmN3024E3905,31
1kmN3025E3905,81
1kmN3026E3905,251
1kmN3027E3905,4
1kmN3028E3905,4
1kmN3029E3905,0
1kmN3030E3905,0
1kmN3032E3905,0
1kmN3033E3905,0
1kmN3034E3905,0
1kmN3035E3905,0
1kmN3036E3905,54
1kmN3037E3905,476
1kmN3038E3905,783
1kmN3039E3905,225
1kmN3040E3905,689
1kmN3041E3905,0
1kmN3042E3905,0
1kmN3043E3905,20
1kmN3044E3905,3
1kmN3045E3905,3
1kmN3046E3905,406
1kmN3047E3905,2
1kmN3048E3905,73
1kmN3049E3905,387
1kmN3050E3905,404
1kmN3051E3905,0
1kmN3052E3905,1249
1kmN3053E3905,770
1kmN3054E3905,1837
1kmN3055E3905,83
1kmN3056E3905,471
1kmN3057E3905,1829
1kmN3058E3905,1556
1kmN3059E3905,98
1kmN3060E3905,2
1kmN3061E3905,0
1kmN3062E3905,25
1kmN3063E3905,68
1kmN3064E3905,351
1kmN3065E3905,80
1kmN3066E3905,75
1kmN3067E3905,41
1kmN3068E3905,36
1kmN3069E3905,67
1kmN3070E3905,520
1kmN3071E3905,1067
1kmN3072E3905,397
1kmN3073E3905,25
1kmN3074E3905,19
1kmN3075E3905,36
1kmN3076E3905,74
1kmN3077E3905,83
1kmN3078E3905,323
1kmN3079E3905,38
1kmN3080E3905,173
1kmN3081E3905,316
1kmN3082E3905,258
